HR,Name,RAJ2000,DEJ2000,Vmag,B-V
4611," ",181.47166666666664,-65.54722222222222,6.33,0.22
4616,"   Eta Cru",181.72041666666664,-64.6136111111111,4.15,0.34
4653," ",183.56999999999996,-64.4086111111111,6.22,0.12
4679,"   Zet Cru",184.60875,-64.00305555555555,4.04,-0.17
4744," ",187.07874999999999,-64.34138888888889,6.04,0.02
4736," ",186.85249999999996,-63.78916666666666,6.0,0.07
4771," ",187.9825,-63.5061111111111,5.95,0.27
4729," ",186.62874999999997,-63.12249999999999,4.86,-0.12
4731,"   Alp2Cru",186.6520833333333,-63.09944444444444,1.73,-0.26
4730,"   Alp1Cru",186.6495833333333,-63.099166666666655,1.33,-0.24
4599,"   The1Cru",180.75624999999997,-63.31277777777777,4.33,0.27
4603,"   The2Cru",181.07999999999998,-63.16555555555555,4.72,-0.08
4644," ",183.09166666666664,-62.95083333333332,5.92,0.29
4790," ",188.8708333333333,-61.84194444444444,6.22,0.73
4747," ",187.10624999999996,-61.79527777777777,6.22,1.26
4830," ",190.7095833333333,-63.058611111111105,5.31,0.27
4944," ",196.8508333333333,-59.86055555555555,5.99,0.48
4842,"   Iot Cru",191.40791666666664,-60.981111111111105,4.69,1.05
4890,"   Kap Cru",193.45458333333332,-60.37694444444443,5.9,0.2
4887," ",193.3408333333333,-60.3286111111111,5.76,0.33
4876," ",192.82416666666663,-60.329722222222216,5.72,0.38
4853,"   Bet Cru",191.92999999999998,-59.6886111111111,1.25,-0.23
4897,"   Lam Cru",193.6633333333333,-59.14666666666666,4.62,-0.15
4634," ",182.77041666666665,-61.27749999999999,6.08,0.39
4700,"   Eps Cru",185.33999999999997,-60.4011111111111,3.59,1.42
4768," ",187.91791666666663,-59.42388888888888,5.48,0.63
4622," ",182.10249999999996,-60.847222222222214,6.22,1.74
4607," ",181.23791666666665,-60.96916666666666,5.96,1.67
4739," ",186.8695833333333,-58.991944444444435,5.5,1.45
4823," ",190.48583333333332,-59.68583333333333,4.93,-0.04
4835," ",190.86749999999998,-58.90305555555555,6.4,1.09
4898,"   Mu 1Cru",193.6483333333333,-57.17777777777777,4.03,-0.17
4899,"   Mu 2Cru",193.6533333333333,-57.16833333333332,5.17,-0.12
4908," ",193.98749999999998,-56.8361111111111,5.32,0.01
4848," ",191.5945833333333,-56.48888888888888,4.65,-0.16
4975," ",198.07249999999996,-59.92083333333333,4.6,-0.08
4980," ",198.2333333333333,-59.816666666666656,6.16,0.6
4989," ",198.56166666666664,-59.103333333333325,4.92,0.48
4988," ",198.55041666666665,-58.68388888888888,5.89,1.08
5027," ",200.20124999999996,-55.80055555555555,6.02,0.29
5151," ",205.73374999999996,-56.76805555555555,6.0,-0.08
5236," ",209.13749999999996,-54.704444444444434,6.0,0.78
5234," ",209.08249999999998,-54.131944444444436,6.14,0.07
5217," ",208.4295833333333,-53.3736111111111,5.89,0.01
5141," ",205.43624999999997,-54.559999999999995,5.01,-0.05
5132,"   Eps Cen",204.97166666666664,-53.46638888888888,2.3,-0.22
5207," ",208.01999999999998,-52.81166666666666,5.25,-0.09
4951," ",196.9095833333333,-53.45972222222221,5.71,-0.07
5026," ",200.15749999999997,-52.748055555555545,5.48,-0.13
5036," ",200.56749999999997,-52.18305555555555,5.83,0.12
5172," ",206.66374999999996,-51.43277777777777,4.65,0.96
5158," ",206.06624999999997,-51.013055555555546,6.47,-0.13
5176," ",206.90999999999997,-50.3211111111111,5.45,1.36
5175," ",206.86499999999998,-50.249444444444435,5.91,0.29
5152," ",205.72749999999996,-50.79055555555555,6.41,1.67
5071," ",202.35499999999996,-51.16527777777777,5.06,0.07
5134," ",204.99874999999997,-49.95027777777777,6.0,1.5
4656,"   Del Cru",183.78624999999997,-58.74888888888888,2.8,-0.23
4706," ",185.70541666666665,-57.676111111111105,5.39,-0.1
4763,"   Gam Cru",187.79124999999996,-57.11333333333332,1.63,1.59
4764,"   Gam Cru",187.8195833333333,-57.081111111111106,6.42,0.16
4754," ",187.4745833333333,-56.524722222222216,5.8,1.56
4749," ",187.13916666666665,-56.40777777777777,6.15,0.92
4592," ",180.3708333333333,-57.503611111111105,6.16,0.0
4702," ",185.48958333333331,-56.37472222222222,5.92,1.57
4834," ",190.78791666666663,-56.176111111111105,6.0,-0.08
4832," ",190.70666666666665,-55.947222222222216,6.08,-0.03
4885," ",193.26624999999999,-54.95249999999999,5.93,1.31
4882," ",193.10249999999996,-53.829444444444434,6.24,1.13
4872," ",192.74124999999998,-52.787499999999994,5.73,0.13
4682," ",184.74874999999997,-55.14305555555555,5.0,1.59
4732," ",186.63166666666663,-51.45083333333333,4.82,-0.14
4871," ",192.58166666666665,-48.45972222222222,6.24,0.05
4965," ",197.7433333333333,-52.56694444444444,6.06,-0.09
4939," ",196.3783333333333,-52.114999999999995,6.43,1.7
5016," ",199.64416666666665,-51.286111111111104,6.19,0.01
4985," ",198.34791666666663,-50.699999999999996,5.89,-0.02
4913," ",194.26833333333332,-51.198611111111106,5.16,-0.06
4942,"   Xi 2Cen",196.72749999999996,-49.9061111111111,4.27,-0.19
4996," ",198.6795833333333,-48.95666666666666,5.89,1.06
5046," ",200.96791666666664,-49.82305555555555,6.48,0.96
5063," ",201.83666666666664,-49.38083333333333,6.28,-0.12
5061," ",201.77624999999998,-49.14388888888888,6.31,
5103," ",203.62041666666664,-48.27222222222222,6.33,-0.05
5039," ",200.7608333333333,-48.56277777777777,6.38,-0.07
5038," ",200.7195833333333,-47.943055555555546,6.16,0.18
5121," ",204.34874999999997,-46.42833333333333,5.9,-0.12
4933,"   Xi 1Cen",195.8883333333333,-49.527222222222214,4.85,0.02
4940," ",196.5695833333333,-48.463611111111106,4.71,-0.14
4888," ",193.27874999999997,-48.94333333333333,4.33,1.37
4880," ",193.0220833333333,-48.09416666666666,6.33,0.03
5029," ",200.24041666666665,-46.880555555555546,5.77,1.12
5296," ",212.39583333333331,-51.50472222222221,6.0,-0.06
5230," ",208.80083333333332,-52.161111111111104,5.71,-0.08
5251," ",209.8220833333333,-50.36999999999999,5.91,0.96
5375," ",215.66124999999997,-48.32027777777777,6.09,-0.13
5401," ",216.80083333333332,-46.13444444444444,5.83,0.31
5354,"   Iot Lup",214.8508333333333,-46.05777777777777,3.55,-0.18
5206," ",207.94666666666663,-46.89916666666666,5.77,-0.16
5231,"   Zet Cen",208.88499999999996,-47.28833333333333,2.55,-0.22
5223," ",208.48708333333332,-47.12805555555555,6.1,-0.07
5239," ",209.08124999999998,-46.592499999999994,5.83,1.14
5364," ",215.17708333333331,-45.18722222222222,4.77,0.31
5325," ",213.91166666666663,-45.000833333333325,6.31,0.6
5260,"   Ups2Cen",210.4308333333333,-45.60361111111111,4.34,0.6
5294," ",212.21624999999997,-43.47111111111111,6.17,-0.06
5457," ",219.7958333333333,-46.58416666666666,6.07,0.51
5450," ",219.33374999999998,-46.13388888888888,5.41,1.01
5444," ",219.07916666666662,-46.24527777777777,5.55,1.48
5412," ",217.5358333333333,-45.32166666666666,5.5,-0.08
5396,"   Tau2Lup",216.54499999999996,-45.37944444444444,4.35,0.43
5395,"   Tau1Lup",216.53416666666664,-45.22138888888888,4.56,-0.15
5528,"   Omi Lup",222.90999999999997,-43.575555555555546,4.32,-0.15
5509," ",221.88374999999996,-43.5575,6.3,1.08
5398," ",216.5558333333333,-42.31916666666666,6.32,1.19
5440,"   Eta Cen",218.87666666666664,-42.157777777777774,2.31,-0.19
5439," ",218.88124999999997,-41.517222222222216,5.87,-0.08
5417," ",217.73541666666662,-40.84499999999999,6.39,1.44
5362," ",215.04041666666663,-43.05888888888888,5.56,0.92
5400," ",216.70791666666665,-39.873888888888885,6.35,-0.08
5449," ",219.18416666666664,-40.21166666666666,5.74,-0.12
5446," ",219.1008333333333,-39.597222222222214,6.13,1.05
5508," ",221.77124999999998,-38.290833333333325,5.94,1.33
5456," ",219.58166666666665,-38.79416666666666,6.02,1.43
5471," ",220.48999999999998,-37.793611111111105,4.0,-0.17
5419," ",217.79499999999996,-38.869722222222215,5.97,1.06
5249,"   Ups1Cen",209.66999999999996,-44.8036111111111,3.87,-0.2
5193,"   Mu  Cen",207.40416666666664,-42.47388888888888,3.04,-0.17
5286," ",211.54541666666663,-43.09194444444444,6.2,0.98
5318," ",213.67749999999998,-41.83749999999999,5.61,0.93
5285,"   Chi Cen",211.51166666666663,-41.17972222222222,4.36,-0.19
5248,"   Phi Cen",209.56791666666663,-42.10083333333333,3.83,-0.21
5269," ",210.86458333333331,-41.423333333333325,6.11,-0.11
5259," ",210.32916666666665,-40.222222222222214,6.13,1.25
5118," ",204.27499999999998,-44.143333333333324,5.98,0.94
5190,"   Nu  Cen",207.37624999999997,-41.687777777777775,3.41,-0.22
5157," ",205.91666666666663,-42.067499999999995,5.98,-0.08
5155," ",205.72916666666663,-41.401111111111106,5.98,1.02
5136," ",204.95249999999996,-40.05194444444444,5.6,1.3
5135," ",204.91999999999996,-39.74805555555555,6.27,1.66
5198," ",207.58083333333332,-39.901111111111106,6.44,0.99
5208," ",207.90249999999997,-36.43333333333333,6.35,0.48
5378," ",215.75916666666663,-39.51222222222221,4.42,-0.18
5367,"   Psi Cen",215.13916666666663,-37.88527777777777,4.05,-0.03
5357," ",214.8495833333333,-37.003611111111105,5.94,0.08
5376," ",215.58208333333332,-34.78694444444444,5.56,-0.09
5288,"  5The Cen",211.6708333333333,-36.37,2.06,1.01
5222," ",208.38666666666663,-35.66416666666666,5.54,0.44
4638,"   Rho Cen",182.91291666666663,-52.3686111111111,3.96,-0.15
4637," ",182.8808333333333,-51.359444444444435,6.23,0.82
4619," ",182.01999999999998,-50.76333333333333,6.37,-0.05
4621,"   Del Cen",182.0895833333333,-50.72249999999999,2.6,-0.12
4618," ",182.02166666666665,-50.66138888888888,4.47,-0.15
4782," ",188.49666666666664,-49.90944444444444,6.38,0.46
4743,"   Sig Cen",187.00999999999996,-50.23055555555555,3.91,-0.19
4802,"   Tau Cen",189.42583333333332,-48.54111111111111,3.86,0.05
4819,"   Gam Cen",190.37916666666663,-48.95972222222222,2.17,-0.01
4831," ",190.64749999999998,-48.81305555555555,4.66,1.09
4734," ",186.70083333333332,-48.91333333333333,6.26,0.68
4818," ",190.3458333333333,-46.145555555555546,5.84,1.52
4620," ",182.06124999999997,-48.69277777777777,5.34,-0.01
4788," ",188.67624999999998,-44.673333333333325,5.77,0.7
4903," ",193.74374999999998,-44.15194444444444,5.89,0.64
5008," ",199.30791666666664,-43.97944444444444,5.84,0.2
4973," ",197.84666666666664,-43.36888888888888,5.25,1.05
4991," ",198.48958333333331,-43.138888888888886,6.16,1.38
5060," ",201.73374999999996,-41.49805555555555,5.69,1.47
4982," ",198.2120833333333,-42.69972222222221,6.22,1.06
4970," ",197.78666666666663,-42.23305555555555,5.79,0.52
4906," ",193.83083333333332,-42.915833333333325,5.47,1.68
4941," ",196.64624999999998,-41.588611111111106,5.59,1.05
4938," ",196.20041666666663,-41.19666666666666,6.26,1.68
4889," ",193.35916666666665,-40.178888888888885,4.27,0.21
4979," ",198.0133333333333,-37.80305555555555,4.85,0.7
4652," ",183.5108333333333,-45.72388888888888,5.31,1.43
4624," ",182.22416666666663,-44.3261111111111,5.75,0.24
4721," ",186.28541666666663,-42.514444444444436,6.11,0.65
4755," ",187.49124999999998,-41.73611111111111,6.02,1.52
4718," ",186.18624999999997,-41.38416666666666,6.25,1.18
4794," ",188.9395833333333,-41.021944444444436,5.13,0.22
4796," ",189.00499999999997,-39.87,5.8,0.01
4658," ",183.8770833333333,-41.91305555555555,6.26,1.01
4600," ",180.91499999999996,-42.43416666666666,5.15,0.41
4625," ",182.2270833333333,-41.23138888888888,5.48,-0.07
4713," ",185.90374999999997,-39.30305555555555,6.4,0.29
4748," ",187.09374999999997,-39.04138888888888,5.44,-0.08
4714," ",185.9370833333333,-38.911111111111104,5.79,-0.08
4648," ",183.35541666666663,-38.92916666666666,5.76,-0.13
4836," ",190.85958333333332,-40.17777777777777,6.44,0.25
4879," ",192.98666666666665,-39.680833333333325,5.98,-0.1
4817," ",189.96874999999997,-39.9875,4.64,-0.08
4838," ",190.9945833333333,-36.34916666666666,6.39,-0.06
4712," ",185.89749999999998,-35.41277777777777,5.32,-0.08
4724," ",186.3408333333333,-35.186388888888885,5.73,-0.06
4850," ",191.69166666666663,-33.31555555555555,5.86,1.34
4874," ",192.67166666666665,-33.99944444444444,4.91,-0.04
5065," ",201.81124999999997,-40.16305555555555,6.4,0.98
5058," ",201.53249999999997,-39.75527777777777,5.09,1.2
5089," ",202.76124999999996,-39.40749999999999,3.88,1.17
5092," ",203.0220833333333,-38.39916666666666,6.16,1.04
5174," ",206.73499999999999,-36.25194444444444,5.15,-0.02
5117," ",204.21041666666665,-34.467777777777776,6.5,1.03
5147," ",205.44041666666664,-33.59694444444444,6.05,1.44
5028,"   Iot Cen",200.14916666666664,-36.712222222222216,2.75,0.04
4999," ",198.79041666666663,-36.371111111111105,6.19,0.97
5104," ",203.68166666666664,-33.31083333333333,6.44,1.26
5043," ",200.78624999999997,-33.19,6.22,1.65
5224," ",208.46749999999997,-35.31444444444444,6.19,1.02
5192,"  2    Cen",207.36124999999998,-34.45083333333333,4.19,1.5
5210,"  3    Cen",207.95666666666665,-32.99444444444444,4.56,-0.13
5211,"  3    Cen",207.95874999999998,-32.994722222222215,6.06,-0.04
5168,"  1    Cen",206.42166666666662,-33.04388888888889,4.23,0.38
5221,"  4    Cen",208.30208333333331,-31.927777777777774,4.73,-0.14
5212," ",208.00374999999997,-31.61944444444444,6.12,0.48
5268," ",210.7570833333333,-31.683888888888884,6.18,0.48
5128," ",204.67499999999998,-29.560833333333328,5.83,0.4
5098," ",203.14374999999998,-29.565277777777773,6.45,0.44
5228," ",208.56916666666663,-28.569722222222218,6.04,1.13
5197," ",207.5270833333333,-29.081388888888885,6.18,-0.03
5265," ",210.59499999999997,-27.429999999999996,5.48,1.34
4922," ",195.1358333333333,-33.50527777777777,6.02,0.38
5006," ",199.22124999999997,-31.506111111111107,5.1,0.96
4978," ",197.9133333333333,-26.551666666666662,6.5,0.19
5097," ",203.1495833333333,-28.692777777777774,5.69,0.04
5090," ",202.88874999999996,-28.112777777777772,6.47,0.1
5120," ",204.20166666666663,-26.494999999999997,5.78,0.22
5167," ",206.40374999999997,-26.116111111111106,5.81,0.02
5166," ",206.19041666666664,-25.50083333333333,6.21,1.38
5209," ",207.83499999999998,-24.39083333333333,6.45,0.69
5020," 46Gam Hya",199.73041666666663,-23.171666666666663,3.0,0.92
5080," ",202.4283333333333,-23.281388888888884,4.97,1.6
5572," ",224.6533333333333,-39.90666666666666,6.15,1.23
5636," ",227.53124999999997,-38.7925,5.98,
5561," ",224.14916666666664,-39.41611111111111,6.36,0.06
5543," ",223.21291666666664,-37.80333333333333,5.03,-0.16
5585," ",225.30416666666665,-38.05833333333333,5.89,1.24
5579," ",224.80791666666664,-37.881388888888885,6.47,-0.08
5653," ",228.2808333333333,-36.091388888888886,6.1,-0.08
5615," ",226.55791666666664,-36.26416666666666,6.27,1.65
5519," ",222.15874999999997,-36.634722222222216,6.04,1.54
5466," ",220.2558333333333,-36.135,5.67,-0.08
5485," ",220.91416666666663,-35.17361111111111,4.05,1.35
5489," ",221.24666666666664,-35.19194444444444,4.92,0.01
5587," ",225.4920833333333,-34.358888888888885,6.22,0.24
5595," ",225.7470833333333,-32.64333333333333,5.44,-0.12
5558," ",223.93624999999997,-33.85583333333333,5.32,0.04
5549," ",223.6583333333333,-33.30055555555555,5.82,1.42
5562," ",224.12874999999997,-32.63666666666666,6.06,1.41
5753," ",232.9595833333333,-32.8811111111111,6.46,0.09
5688," ",229.6720833333333,-31.20944444444444,6.18,1.23
5812," 40Tau Lib",234.66416666666663,-29.777777777777775,3.66,-0.17
5794," 39Ups Lib",234.25624999999997,-28.134999999999994,3.58,1.38
5775," 36    Lib",233.65541666666664,-28.046944444444442,5.15,1.3
5660,"  1    Lup",228.65541666666664,-31.519166666666663,4.91,0.37
5686,"  2    Lup",229.45791666666665,-30.148888888888884,4.34,1.1
5619," ",226.63874999999996,-30.918888888888883,5.96,-0.08
5542," ",223.13791666666663,-30.57694444444444,6.29,0.6
5474," ",220.46291666666664,-30.93333333333333,6.37,-0.09
5526," 58    Hya",222.5720833333333,-27.960277777777772,4.41,1.4
5428," ",218.28999999999996,-30.714166666666664,6.09,1.03
5407," 52    Hya",217.0433333333333,-29.491666666666664,4.97,-0.07
5565," ",224.30666666666664,-29.157777777777774,6.29,-0.04
5591," 60    Hya",225.52666666666664,-28.060555555555553,5.85,0.16
5577," 59    Hya",224.6633333333333,-27.65722222222222,5.65,0.24
5641," ",227.57749999999996,-26.332777777777775,5.76,1.05
5658," ",228.4720833333333,-26.193611111111107,5.84,1.14
5657," 23    Lib",228.3695833333333,-25.309166666666663,6.45,0.7
5603," 20Sig Lib",226.01749999999996,-25.28194444444444,3.29,1.7
5655," ",228.32291666666663,-24.00833333333333,6.47,-0.04
5517," 57    Hya",221.98958333333331,-26.646388888888886,5.77,-0.02
5516," 56    Hya",221.93666666666664,-26.087499999999995,5.24,0.94
5514," 55    Hya",221.84374999999997,-25.624444444444443,5.63,
5497," 54    Hya",221.50041666666664,-25.443055555555553,4.94,0.35
5548," 12    Lib",223.58374999999998,-24.64222222222222,5.3,1.32
5484,"  4    Lib",220.80666666666664,-24.997499999999995,5.73,-0.01
5521," ",222.32791666666662,-24.25166666666666,5.68,1.3
5499," ",221.5283333333333,-23.153055555555554,5.81,0.98
5620," ",226.61291666666665,-22.03194444444444,6.17,1.05
5568," ",224.36666666666665,-21.415555555555553,5.74,1.11
5910," ",238.62499999999997,-27.338611111111106,6.14,-0.07
5809," ",234.56541666666664,-28.206666666666663,6.32,1.17
5917,"  4    Sco",238.87541666666664,-26.26583333333333,5.62,0.15
5944,"  6Pi  Sco",239.71291666666664,-26.114166666666662,2.89,-0.19
5904,"  2    Sco",238.40291666666664,-25.32722222222222,4.59,-0.07
5912,"  3    Sco",238.6645833333333,-25.243611111111107,5.87,-0.06
5973," ",240.97791666666663,-24.726388888888884,6.21,1.38
5942," ",239.64499999999995,-24.831388888888885,5.43,-0.09
5885,"  1    Sco",237.7445833333333,-25.751388888888886,4.64,-0.05
5906," ",238.47416666666663,-24.533055555555553,5.39,-0.02
5907," ",238.48249999999996,-23.978055555555553,5.42,-0.04
5801," ",234.36874999999998,-26.279999999999998,6.19,0.01
5824," 42    Lib",235.07041666666663,-23.818055555555553,4.96,1.33
5806," ",234.45041666666663,-23.141666666666662,5.78,1.1
5819," ",234.83874999999998,-23.150277777777774,6.34,0.02
5810," ",234.56791666666663,-21.01611111111111,5.84,1.08
5998," ",241.96624999999997,-24.46194444444444,6.33,-0.06
6003," ",242.1820833333333,-23.685555555555553,5.88,0.02
5988," ",241.52624999999998,-23.606388888888887,5.92,-0.08
6051," ",243.61999999999998,-21.107499999999998,6.41,-0.01
5953,"  7Del Sco",240.0833333333333,-22.621666666666663,2.32,-0.12
5997," 10Ome2Sco",241.85124999999996,-20.868611111111107,4.32,0.84
5993,"  9Ome1Sco",241.70166666666663,-20.669166666666662,3.96,-0.04
6076," ",244.7820833333333,-20.217777777777776,6.29,1.08
6104,"  4Psi Oph",246.0258333333333,-20.037499999999998,4.5,1.01
6027," 14Nu  Sco",242.99874999999997,-19.46055555555555,4.01,0.04
6026," 14Nu  Sco",242.99416666666664,-19.44972222222222,6.3,0.13
6053," ",243.66291666666663,-18.535277777777775,6.32,1.09
5934," ",239.4183333333333,-20.983055555555552,5.85,0.02
5902," 45Lam Lib",238.33374999999998,-20.167222222222218,5.03,-0.01
5984,"  8Bet1Sco",241.35916666666662,-19.805555555555554,2.62,-0.07
5985,"  8Bet2Sco",241.36041666666662,-19.80194444444444,4.92,-0.02
5915," 47    Lib",238.75124999999997,-19.383055555555554,5.94,-0.01
6012," ",242.47999999999996,-18.340833333333332,6.47,0.44
5954," 49    Lib",240.08166666666662,-16.53333333333333,5.47,0.52
5678," ",229.0958333333333,-22.39944444444444,5.5,1.38
5749," ",232.65124999999998,-20.72833333333333,6.22,0.17
5756," ",232.9308333333333,-20.16472222222222,6.22,0.22
5838," 43Kap Lib",235.48666666666662,-19.678888888888885,4.74,1.57
5814," 41    Lib",234.7270833333333,-19.30194444444444,5.38,0.86
5762," ",233.15291666666664,-19.670555555555552,5.52,0.18
5652," 24Iot1Lib",228.05541666666664,-19.791666666666664,4.54,-0.08
5656," 25Iot2Lib",228.32999999999996,-19.647499999999997,6.08,0.12
5662," 26    Lib",228.64041666666662,-17.76861111111111,6.17,-0.05
5701," 28    Lib",230.22374999999997,-18.15861111111111,6.17,1.02
5764," 35Zet4Lib",233.22999999999996,-16.852777777777774,5.5,-0.14
5750," 34Zet3Lib",232.6683333333333,-16.609444444444442,5.82,1.06
5743," 32Zet1Lib",232.06416666666664,-16.716388888888886,5.64,1.55
5703," 29Omi Lib",230.2558333333333,-15.548333333333332,6.3,0.41
5908," 46The Lib",238.45624999999995,-16.729444444444443,4.15,1.02
5848," 44Eta Lib",236.0183333333333,-15.672777777777776,5.41,0.23
5847," ",235.85374999999996,-15.043333333333331,6.31,1.16
5930," ",239.13916666666663,-14.829166666666664,6.13,0.23
5941," 48    Lib",239.54749999999996,-14.279444444444442,4.88,-0.1
5896," ",237.90999999999997,-14.13361111111111,6.19,1.0
5927," ",239.05999999999997,-14.399444444444443,6.37,0.48
5787," 38Gam Lib",233.88166666666663,-14.789444444444442,3.91,1.01
5324," ",213.75541666666663,-29.28194444444444,6.08,
5381," 51    Hya",215.77416666666664,-27.753888888888884,4.77,1.31
5312," 50    Hya",213.19166666666663,-27.261111111111106,5.08,1.16
5287," 49Pi  Hya",211.59291666666664,-26.682499999999997,3.27,1.12
5314," ",213.30499999999998,-26.61222222222222,6.24,1.08
5356," ",214.7533333333333,-25.81555555555555,5.87,0.5
5399," ",216.44874999999996,-26.852499999999996,6.48,0.94
5390," ",216.20249999999996,-24.806388888888886,5.32,0.96
5309," ",213.1020833333333,-24.364166666666662,6.34,1.35
5250," 47    Hya",209.6295833333333,-24.972222222222218,5.15,-0.1
5257," 48    Hya",210.00041666666664,-25.010277777777773,5.77,0.48
5272," ",210.97124999999997,-22.421666666666663,6.3,0.45
5438," ",218.71124999999998,-20.439166666666665,6.5,0.14
5513," ",221.8070833333333,-21.32472222222222,6.06,1.65
5504," ",221.54541666666663,-21.17611111111111,6.4,0.58
5355," ",214.6595833333333,-18.716111111111108,5.9,0.0
5246," ",209.36541666666665,-23.022777777777776,6.14,1.43
5196," 89    Vir",207.46791666666664,-18.134166666666665,4.97,1.06
5181," 87    Vir",206.8558333333333,-17.859999999999996,5.43,1.62
5344," ",214.2658333333333,-18.585277777777776,6.22,0.98
5332," ",213.85041666666663,-18.200833333333332,5.43,-0.03
5301," ",212.71041666666665,-16.30194444444444,4.91,1.72
5277," ",211.11249999999998,-14.971666666666664,6.28,1.08
5359,"100Lam Vir",214.77749999999997,-13.371111111111109,4.52,0.13
5383,"  2    Lib",215.85666666666663,-11.714166666666666,6.21,0.99
5315," 98Kap Vir",213.22416666666663,-10.27361111111111,4.19,1.33
5622," 21Nu  Lib",226.65666666666664,-16.256944444444443,5.2,1.58
5531,"  9Alp2Lib",222.7195833333333,-16.041666666666664,2.75,0.15
5530,"  8Alp1Lib",222.67166666666662,-15.99722222222222,5.15,0.41
5503,"  5    Lib",221.4908333333333,-15.45972222222222,6.33,1.19
5523,"  7Mu  Lib",222.3295833333333,-14.148888888888887,5.31,0.07
5518," ",221.97874999999996,-12.839722222222221,6.35,1.1
5554," 13Xi 1Lib",223.59541666666664,-11.898333333333332,5.8,0.97
5564," 15Xi 2Lib",224.1920833333333,-11.409722222222221,5.46,1.49
5582," 18    Lib",224.7233333333333,-11.144166666666665,5.87,1.26
5720," ",230.96749999999997,-12.369444444444444,5.72,1.04
5723," 31Eps Lib",231.0495833333333,-10.322222222222221,4.94,0.44
5777," 37    Lib",233.5445833333333,-10.064444444444444,4.62,1.01
5815," ",234.66666666666663,-8.794444444444443,6.5,0.53
5816," ",234.6670833333333,-8.79111111111111,6.48,0.52
5780," ",233.6108333333333,-9.183333333333332,5.17,-0.09
5685," 27Bet Lib",229.25166666666664,-9.383055555555554,2.61,-0.11
5707," ",230.28166666666664,-5.8247222222222215,5.54,1.04
5455," ",219.24916666666664,-12.305277777777777,6.2,0.46
5393," ",216.17041666666663,-11.669722222222221,6.49,0.42
5410,"106    Vir",217.17374999999996,-6.900555555555554,5.42,1.49
5586," 19Del Lib",225.2433333333333,-8.518888888888888,4.92,0.0
5669," ",228.71124999999998,-5.502777777777777,6.28,1.47
5583," ",224.71999999999997,-4.989166666666666,6.09,0.5
5570," 16    Lib",224.2958333333333,-4.346388888888888,4.49,0.32
5487,"107Mu  Vir",220.76499999999996,-5.658333333333332,3.88,0.38
5590," ",225.33249999999998,-2.7549999999999994,5.52,1.68
5535," 11    Lib",222.75416666666663,-2.2991666666666664,4.94,0.98
7228,"   Sig Oct",317.19249999999994,-88.95638888888888,5.47,0.27
8862,"   Tau Oct",352.0154166666666,-87.4822222222222,5.49,1.27
6721,"   Chi Oct",283.69541666666663,-87.60583333333332,5.28,1.28
8505,"   Ups Oct",337.9058333333333,-85.9672222222222,5.77,1.02
8129," ",323.0174999999999,-84.80999999999999,6.45,1.4
8280,"   Lam Oct",327.72624999999994,-82.71916666666665,5.29,0.75
7698," ",306.22666666666663,-83.31055555555554,6.17,0.2
6552," ",270.3920833333333,-85.2147222222222,6.45,0.44
8176," ",323.47666666666663,-82.68305555555554,6.38,0.13
7812," ",309.57749999999993,-81.28888888888888,5.91,1.71
7785," ",308.32291666666663,-80.96499999999999,5.77,1.14
9061,"   Gam2Oct",359.38624999999996,-82.16999999999999,5.73,1.05
9032,"   Gam1Oct",358.02666666666664,-82.01888888888888,5.11,0.92
8810," ",348.04999999999995,-80.91277777777776,6.41,1.5
8630,"   Bet Oct",341.51374999999996,-81.38166666666666,4.15,0.2
8481,"   Eps Oct",335.00624999999997,-80.43972222222222,5.1,1.47
8663,"   Xi  Oct",342.5954166666666,-80.12416666666665,5.35,-0.15
8577," ",338.85999999999996,-78.77166666666666,6.15,1.38
8849," ",349.78374999999994,-79.47277777777776,6.33,0.91
8995," ",356.16958333333326,-78.79138888888887,5.75,1.11
8935," ",353.33124999999995,-77.38527777777777,5.81,0.68
8786," ",347.09874999999994,-79.48083333333332,6.12,0.14
8201," ",323.3358333333333,-80.03916666666666,6.47,0.04
8234," ",324.7341666666666,-79.4425,6.18,0.46
8370," ",330.4670833333333,-77.6625,6.41,0.22
8254,"   Nu  Oct",325.36875,-77.38999999999999,3.76,1.0
8471,"   Psi Oct",334.4604166666666,-77.51166666666666,5.51,0.31
8432," ",332.9804166666666,-76.1161111111111,6.15,1.0
8526," ",336.4625,-75.01555555555555,6.04,0.64
8380," ",330.76583333333326,-76.11861111111111,5.95,0.39
6912," ",280.55875,-81.80777777777777,6.27,-0.13
7494," ",299.00624999999997,-81.34972222222221,6.39,1.4
6646," ",271.36125,-81.48638888888888,6.35,1.5
6837," ",277.33124999999995,-80.23277777777777,5.95,1.16
6994," ",281.9558333333333,-77.86722222222221,6.39,0.6
7590,"   Eps Pav",300.1479166666666,-72.91055555555555,3.96,-0.03
8021,"   Alp Oct",316.1791666666666,-77.02388888888888,5.15,0.49
7863,"   Mu 1Oct",310.5120833333333,-76.18055555555554,6.0,0.44
8061," ",317.3429166666666,-73.17305555555555,5.68,0.59
8081," ",317.83624999999995,-72.54416666666665,6.2,1.08
8159," ",321.3254166666666,-71.79944444444443,6.09,1.26
8156," ",321.0695833333333,-69.73416666666665,6.41,2.82
8092,"   Omi Pav",318.3354166666666,-70.12638888888888,5.02,1.58
7838," ",308.9654166666666,-69.6111111111111,6.11,1.29
